product_id;sku;name;price;availability;category;url
1176022;1176022;"Аккумулятор усиленный без шлейфа iPhone 11 Pro (JCID; High Capacity Cell; 3400 мАч)";650.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы без шлейфа > Усиленные без шлейфа;https://05gsm.ru/catalog/1176022/
1190636;1190636;"Аккумулятор со встроенным шлейфом iPhone 14 Pro (JCID; No Pop-Up; 3200 мАч)";1500.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1190636/
1205181;1205181;"Аккумулятор со встроенным шлейфом iPhone 14 (JCID; No Pop-Up; 3279 мАч)";0.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1205181/
448;448;Аккумулятор iPhone 6G (KF);550.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/448/
1205180;1205180;"Аккумулятор со встроенным шлейфом iPhone 13 Pro Max (JCID; No Pop-Up; 4352 мАч)";0.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1205180/
449;449;Аккумулятор iPhone 6G ORG;250.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/449/
453;453;Аккумулятор iPhone 7G (KF);700.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/453/
1165356;1165356;"Аккумулятор со встроенным шлейфом iPhone 12 Mini (05GSM 100%; 2227 мАч)";1100.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Аккумуляторы со встроенным шлейфом;https://05gsm.ru/catalog/1165356/
1110814;1110814;"Аккумулятор iPhone 11 Pro Max (05GSM; 3969 мАч; гарантия 1 год)";1200.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1110814/
24297;24297;Аккумулятор iPhone 6G PLUS / 6S PLUS (KF);600.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/24297/
1110813;1110813;"Аккумулятор iPhone 11 Pro (05GSM; 3046 мАч; гарантия 1 год)";1100.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1110813/
1110815;1110815;"Аккумулятор iPhone 12/12 Pro (05GSM; 2815 мАч; гарантия 1 год)";950.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1110815/
1110969;1110969;"Аккумулятор iPhone 8 (05GSM; 1821 мАч; гарантия 1 год)";350.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1110969/
1110966;1110966;"Аккумулятор iPhone 5S (05GSM; 1560 мАч; гарантия 1 год)";350.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1110966/
1110968;1110968;"Аккумулятор iPhone 7 (05GSM; 1960 мАч; гарантия 1 год)";350.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1110968/
1110967;1110967;"Аккумулятор iPhone 6S (05GSM; 1715 мАч; гарантия 1 год)";350.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1110967/
1110816;1110816;"Аккумулятор iPhone 12 Pro Max (05GSM; 3687 мАч; гарантия 1 год)";1100.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1110816/
1118663;1118663;"Аккумулятор iPhone 7 Plus (05GSM; 2900 мАч; гарантия 1 год)";500.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1118663/
1110970;1110970;"Аккумулятор iPhone X (05GSM; 2716 мАч; гарантия 1 год)";700.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1110970/
1118665;1118665;"Аккумулятор iPhone XR (05GSM; 2942 мАч; гарантия 1 год)";650.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1118665/
1110971;1110971;"Аккумулятор iPhone 11 (05GSM; 3110 мАч; гарантия 1 год)";950.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1110971/
1118666;1118666;"Аккумулятор iPhone XS (05GSM; 2658 мАч; гарантия 1 год)";750.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1118666/
1118668;1118668;"Аккумулятор iPhone 12 Mini (05GSM; 2227 мАч; гарантия 1 год)";850.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1118668/
1118667;1118667;"Аккумулятор iPhone XS Max (05GSM; 3174 мАч; гарантия 1 год)";750.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1118667/
1118664;1118664;"Аккумулятор iPhone 8 Plus (05GSM; 2691 мАч; гарантия 1 год)";550.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1118664/
1118968;1118968;"Аккумулятор iPhone 13 Mini (05GSM; 2406 мАч; гарантия 1 год)";950.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1118968/
1118669;1118669;"Аккумулятор iPhone 13 Pro (05GSM; 3095 мАч; гарантия 1 год)";1200.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1118669/
1118970;1118970;"Аккумулятор iPhone 14 Pro (05GSM; 3200 мАч; гарантия 1 год)";1300.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1118970/
1118969;1118969;"Аккумулятор iPhone 14 (05GSM; 3279 мАч; гарантия 1 год)";1000.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1118969/
1118971;1118971;"Аккумулятор iPhone 14 Pro Max (05GSM; 4323 мАч; гарантия 1 год)";1350.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1118971/
1118670;1118670;"Аккумулятор iPhone 13 Pro Max (05GSM; 4352 мАч; гарантия 1 год)";1400.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1118670/
1118972;1118972;"Аккумулятор iPhone 14 Plus (05GSM; 4325 мАч; гарантия 1 год)";1100.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1118972/
1119265;1119265;"Аккумулятор iPhone 13 (05GSM; 3227 мАч; гарантия 1 год)";1000.0;В наличии;Каталог > Запчасти для телефонов > Аккумуляторы > Аккумуляторы iPhone > Стандартные аккумуляторы;https://05gsm.ru/catalog/1119265/
